Hostice;700;134;19.14;134;133;695;94;13.52;94;93;Rimavska Sobota;Banskobystricky kraj
Hostisovce;160;39;24.37;39;37;161;45;27.95;45;44;Rimavska Sobota;Banskobystricky kraj
Hrachovo;679;360;53.01;360;357;678;256;37.75;256;250;Rimavska Sobota;Banskobystricky kraj
Hrusovo;169;93;55.02;93;92;171;80;46.78;80;77;Rimavska Sobota;Banskobystricky kraj
Hubovo;111;27;24.32;27;26;111;29;26.12;29;29;Rimavska Sobota;Banskobystricky kraj
Husina;401;91;22.69;91;86;399;60;15.3;60;59;Rimavska Sobota;Banskobystricky kraj
Chanava;560;152;27.14;152;150;559;59;10.55;59;57;Rimavska Sobota;Banskobystricky kraj
Chramec;313;61;19.48;61;61;310;37;11.93;37;37;Rimavska Sobota;Banskobystricky kraj
Ivanice;187;62;33.15;62;62;188;47;25;47;46;Rimavska Sobota;Banskobystricky kraj
Janice;171;33;19.29;33;31;170;25;14.7;25;25;Rimavska Sobota;Banskobystricky kraj
Jesenske;1776;469;26.4;469;465;1781;354;19.87;354;351;Rimavska Sobota;Banskobystricky kraj
Jestice;120;27;22.5;27;26;121;26;21.48;26;25;Rimavska Sobota;Banskobystricky kraj
Kalosa;555;158;28.46;158;153;552;91;16.48;91;88;Rimavska Sobota;Banskobystricky kraj
Kesovce;160;14;8.75;14;14;161;53;32.91;53;53;Rimavska Sobota;Banskobystricky kraj
Klenovec;2434;1019;41.86;1018;1012;2422;733;30.26;733;716;Rimavska Sobota;Banskobystricky kraj
Kociha;165;91;55.15;91;90;168;72;42.85;72;71;Rimavska Sobota;Banskobystricky kraj
Konradovce;246;49;19.91;49;49;246;31;12.6;31;31;Rimavska Sobota;Banskobystricky kraj
Kral;725;223;30.75;223;222;728;144;19.78;144;144;Rimavska Sobota;Banskobystricky kraj
Kraskovo;100;56;56;56;56;99;38;38.38;38;38;Rimavska Sobota;Banskobystricky kraj
Krokava;24;18;75;18;17;24;14;58.33;14;14;Rimavska Sobota;Banskobystricky kraj
Kruzno;291;155;53.26;155;155;284;114;40.14;114;110;Rimavska Sobota;Banskobystricky kraj
Kyjatice;60;35;58.33;35;34;57;29;50.87;29;29;Rimavska Sobota;Banskobystricky kraj
Lehota nad Rimavicou;240;108;45;108;107;243;94;38.68;94;94;Rimavska Sobota;Banskobystricky kraj
Lenartovce;391;121;30.94;121;120;391;52;13.29;52;52;Rimavska Sobota;Banskobystricky kraj
Lenka;168;95;56.54;95;94;164;94;57.31;94;94;Rimavska Sobota;Banskobystricky kraj
Lipovec;54;9;16.66;9;9;56;24;42.85;24;23;Rimavska Sobota;Banskobystricky kraj
Lukovistia;152;68;44.73;68;67;157;67;42.67;67;65;Rimavska Sobota;Banskobystricky kraj
Martinova;164;30;18.29;30;30;165;19;11.51;19;19;Rimavska Sobota;Banskobystricky kraj
Neporadza;224;62;27.67;62;62;224;50;22.32;50;50;Rimavska Sobota;Banskobystricky kraj
Nizny Skalnik;160;78;48.75;78;76;160;57;35.62;57;56;Rimavska Sobota;Banskobystricky kraj
Nova Basta;388;108;27.83;108;107;389;73;18.76;73;71;Rimavska Sobota;Banskobystricky kraj
Oravka;129;69;53.48;69;69;131;67;51.14;67;66;Rimavska Sobota;Banskobystricky kraj
Ozdany;1258;476;37.83;476;469;1253;393;31.36;393;379;Rimavska Sobota;Banskobystricky kraj
Padarovce;128;46;35.93;46;46;129;43;33.33;43;42;Rimavska Sobota;Banskobystricky kraj
Pavlovce - Rimavska Sobota;263;47;17.87;47;46;271;43;15.86;43;43;Rimavska Sobota;Banskobystricky kraj
Petrovce - Rimavska Sobota;182;51;28.2;51;46;179;49;27.37;49;47;Rimavska Sobota;Banskobystricky kraj
Poproc - Rimavska Sobota;19;11;57.89;11;11;21;13;61.9;13;13;Rimavska Sobota;Banskobystricky kraj
Potok;29;20;68.96;20;20;32;25;78.12;25;25;Rimavska Sobota;Banskobystricky kraj
Radnovce;601;170;28.28;170;166;600;66;11;66;64;Rimavska Sobota;Banskobystricky kraj
Rakytnik;207;71;34.29;71;70;209;66;31.57;66;65;Rimavska Sobota;Banskobystricky kraj
Ratkovska Lehota;42;27;64.28;27;27;42;29;69.04;29;29;Rimavska Sobota;Banskobystricky kraj
Ratkovska Sucha;41;21;51.21;21;21;38;11;28.94;11;10;Rimavska Sobota;Banskobystricky kraj
Riecka;184;42;22.82;42;42;181;27;14.91;27;27;Rimavska Sobota;Banskobystricky kraj
Rimavska Bana;402;171;42.53;171;171;403;140;34.73;140;135;Rimavska Sobota;Banskobystricky kraj
Rimavska Sec;1419;142;10;142;138;1424;91;6.39;91;90;Rimavska Sobota;Banskobystricky kraj
Rimavska Sobota;18417;7048;38.26;7048;6999;18397;6035;32.8;6035;5930;Rimavska Sobota;Banskobystricky kraj
Rimavske Brezovo;407;163;40.04;163;161;411;171;41.6;171;166;Rimavska Sobota;Banskobystricky kraj
Rimavske Janovce;1044;300;28.73;300;299;1042;229;21.97;229;224;Rimavska Sobota;Banskobystricky kraj
Rimavske Zaluzany;287;168;58.53;168;166;283;144;50.88;144;143;Rimavska Sobota;Banskobystricky kraj
Rovne - Rimavska Sobota;93;44;47.31;44;44;93;37;39.78;37;34;Rimavska Sobota;Banskobystricky kraj
Rumince;316;120;37.97;120;120;316;77;24.36;77;75;Rimavska Sobota;Banskobystricky kraj
Slizke;132;30;22.72;30;29;131;30;22.9;30;30;Rimavska Sobota;Banskobystricky kraj
Stara Basta;279;73;26.16;73;73;275;67;24.36;67;67;Rimavska Sobota;Banskobystricky kraj
Stranska;279;76;27.24;76;74;281;67;23.84;67;66;Rimavska Sobota;Banskobystricky kraj
Studena;210;45;21.42;45;41;211;30;14.21;30;30;Rimavska Sobota;Banskobystricky kraj
Sutor;389;128;32.9;128;107;388;77;19.84;77;77;Rimavska Sobota;Banskobystricky kraj
Simonovce;399;119;29.82;119;118;397;82;20.65;82;81;Rimavska Sobota;Banskobystricky kraj
Sirkovce;684;146;21.34;146;144;687;76;11.6;76;76;Rimavska Sobota;Banskobystricky kraj
Spanie Pole;73;41;56.16;41;41;67;29;43.28;29;28;Rimavska Sobota;Banskobystricky kraj
Strkovec;291;56;19.24;56;55;291;59;20.27;59;59;Rimavska Sobota;Banskobystricky kraj
Tachty;425;191;44.94;191;188;421;125;29.69;125;122;Rimavska Sobota;Banskobystricky kraj
Teply Vrch;235;139;59.14;139;138;241;127;52.69;127;124;Rimavska Sobota;Banskobystricky kraj
Tisovec;3148;1365;43.36;1365;1354;3133;991;31.63;991;967;Rimavska Sobota;Banskobystricky kraj
Tomasovce;160;66;41.25;66;66;160;39;24.37;39;38;Rimavska Sobota;Banskobystricky kraj
Uzovska Panica;521;103;19.76;103;100;529;74;13.98;74;73;Rimavska Sobota;Banskobystricky kraj
Valice;199;67;33.66;67;64;200;41;20.5;41;40;Rimavska Sobota;Banskobystricky kraj
Vcelince;625;114;18.24;114;114;624;97;15.54;97;95;Rimavska Sobota;Banskobystricky kraj
Vecelkov;191;60;31.41;60;59;190;38;20;38;38;Rimavska Sobota;Banskobystricky kraj
Velke Teriakovce;695;279;40.14;279;276;697;204;29.26;204;200;Rimavska Sobota;Banskobystricky kraj
Velky Blh;863;236;27.34;236;231;860;155;18.2;155;152;Rimavska Sobota;Banskobystricky kraj
Vieska nad Blhom;122;48;39.34;48;47;123;14;11.38;14;13;Rimavska Sobota;Banskobystricky kraj
Vlkyna;242;48;19.83;48;48;240;45;18.75;45;44;Rimavska Sobota;Banskobystricky kraj
Vysne Valice;201;51;25.37;51;51;200;40;20;40;40;Rimavska Sobota;Banskobystricky kraj
Vysny Skalnik;124;68;54.83;68;67;123;59;47.96;59;57;Rimavska Sobota;Banskobystricky kraj
Zador;930;25;2.68;25;25;96;16;16.66;16;15;Rimavska Sobota;Banskobystricky kraj
Zacharovce;327;85;25.99;85;85;329;74;22.49;74;72;Rimavska Sobota;Banskobystricky kraj
Zip;156;65;41.66;65;61;158;54;34.17;54;53;Rimavska Sobota;Banskobystricky kraj
Balog nad Iplom;667;258;38.68;258;254;672;223;33.18;223;218;Velky Krtis;Banskobystricky kraj
Batorova;292;105;35.95;105;103;297;81;27.27;81;79;Velky Krtis;Banskobystricky kraj
Brusnik;91;32;35.16;32;32;94;32;34.04;32;32;Velky Krtis;Banskobystricky kraj
Busince;1128;337;29.87;337;334;1129;261;23.11;261;257;Velky Krtis;Banskobystricky kraj
Cebovce;881;325;36.88;325;325;869;197;22.66;197;193;Velky Krtis;Banskobystricky kraj
Celare;383;109;28.45;109;109;382;88;23.3;88;81;Velky Krtis;Banskobystricky kraj
Celovce - Velky Krtis;323;126;39;126;125;326;112;34.35;112;110;Velky Krtis;Banskobystricky kraj
Cervenany;29;15;51.72;15;15;31;16;51.61;16;16;Velky Krtis;Banskobystricky kraj
Dacov Lom;323;134;41.48;134;133;324;129;39.81;129;129;Velky Krtis;Banskobystricky kraj
Dolinka;423;130;30.73;130;127;422;67;15.87;67;62;Velky Krtis;Banskobystricky kraj
Dolna Strehova;853;413;48.41;413;410;860;363;42.2;363;349;Velky Krtis;Banskobystricky kraj
Dolne Plachtince;493;247;50.1;247;245;488;180;36.88;180;174;Velky Krtis;Banskobystricky kraj
Dolne Strhare;157;77;49.04;77;77;153;62;40.52;62;61;Velky Krtis;Banskobystricky kraj
Durkovce;112;40;35.71;40;40;112;37;33.03;37;37;Velky Krtis;Banskobystricky kraj
Glabusovce;95;48;50.52;48;48;94;42;44.68;42;42;Velky Krtis;Banskobystricky kraj
Horna Strehova;128;60;46.87;60;60;129;53;41.08;53;52;Velky Krtis;Banskobystricky kraj
Horne Plachtince;180;78;43.33;78;78;180;66;36.66;66;66;Velky Krtis;Banskobystricky kraj
Horne Strhare;202;101;50;101;101;206;93;45.14;93;92;Velky Krtis;Banskobystricky kraj
Hrusov - Velky Krtis;675;355;52.59;355;348;669;301;44.99;301;294;Velky Krtis;Banskobystricky kraj
Chrastince;190;53;27.89;53;50;191;45;23.56;45;41;Velky Krtis;Banskobystricky kraj
Chrtany;104;54;51.92;54;54;106;46;43.39;46;45;Velky Krtis;Banskobystricky kraj
Ipelske Predmostie;472;154;32.62;154;152;476;101;21.21;101;101;Velky Krtis;Banskobystricky kraj
Kamenne Kosihy;272;134;49.26;134;134;270;117;43.33;117;116;Velky Krtis;Banskobystricky kraj
Kiarov;253;120;47.43;120;120;248;73;29.43;73;73;Velky Krtis;Banskobystricky kraj
Klenany;230;73;31.73;73;73;231;45;19.48;45;43;Velky Krtis;Banskobystricky kraj
Kolare;208;78;37.5;78;78;211;67;31.75;67;66;Velky Krtis;Banskobystricky kraj
Kosihovce;438;163;37.21;163;159;433;98;22.63;98;96;Velky Krtis;Banskobystricky kraj
Kosihy nad Iplom;383;117;30.54;117;116;376;109;28.98;109;107;Velky Krtis;Banskobystricky kraj
Kovacovce;276;87;31.52;87;87;276;71;25.72;71;70;Velky Krtis;Banskobystricky kraj
Lesenice;427;182;42.62;182;182;428;161;37.61;161;160;Velky Krtis;Banskobystricky kraj
Luboriecka;143;86;60.13;86;83;148;83;56.08;83;80;Velky Krtis;Banskobystricky kraj
Mala Calomija;171;97;56.72;97;96;173;90;52.02;90;80;Velky Krtis;Banskobystricky kraj
Male Straciny;116;48;41.37;48;48;116;39;33.62;39;38;Velky Krtis;Banskobystricky kraj
Male Zlievce;227;112;49.33;112;112;232;83;35.77;83;80;Velky Krtis;Banskobystricky kraj
Maly Krtis;408;200;49.01;200;197;413;153;37.04;153;150;Velky Krtis;Banskobystricky kraj
Modry Kamen;1273;530;41.63;530;524;1279;444;34.71;444;435;Velky Krtis;Banskobystricky kraj
Mula;231;49;21.21;49;46;229;41;17.9;41;40;Velky Krtis;Banskobystricky kraj
Nenince;1130;493;43.62;493;489;1120;362;32.32;362;353;Velky Krtis;Banskobystricky kraj
Nova Ves;332;143;43.07;143;140;332;138;41.56;138;134;Velky Krtis;Banskobystricky kraj
Obeckov;378;165;43.65;165;164;377;139;36.87;139;137;Velky Krtis;Banskobystricky kraj
Olovary;243;124;51.02;124;124;241;101;41.9;101;101;Velky Krtis;Banskobystricky kraj
Opatovska Nova Ves;500;224;44.8;224;221;497;130;26.15;130;129;Velky Krtis;Banskobystricky kraj
Opava;92;30;32.6;30;30;92;27;29.34;27;27;Velky Krtis;Banskobystricky kraj
Potor;649;257;39.59;257;256;650;212;32.61;212;202;Velky Krtis;Banskobystricky kraj
Pravica;94;21;22.34;21;21;95;20;21.5;20;18;Velky Krtis;Banskobystricky kraj
Pribelce;464;223;48.06;223;220;451;191;42.35;191;184;Velky Krtis;Banskobystricky kraj
Secianky;297;71;23.9;71;70;298;48;16.1;48;46;Velky Krtis;Banskobystricky kraj
Selany;156;72;46.15;72;72;160;49;30.62;49;49;Velky Krtis;Banskobystricky kraj
Senne - Velky Krtis;160;85;53.12;85;85;163;70;42.94;70;70;Velky Krtis;Banskobystricky kraj
Sklabina;737;285;38.67;285;282;738;209;28.31;209;207;Velky Krtis;Banskobystricky kraj
Slovenske Darmoty;401;126;31.42;126;125;395;84;21.26;84;81;Velky Krtis;Banskobystricky kraj
Slovenske Klacany;135;50;37.03;50;50;134;39;29.1;39;38;Velky Krtis;Banskobystricky kraj
Stredne Plachtince;514;203;39.49;203;203;515;155;30.9;155;154;Velky Krtis;Banskobystricky kraj
Suchan;207;92;44.44;92;92;205;82;40;82;81;Velky Krtis;Banskobystricky kraj
Suche Brezovo;72;32;44.44;32;32;72;36;50;36;35;Velky Krtis;Banskobystricky kraj
Sirakov;178;57;32.02;57;56;176;45;25.56;45;45;Velky Krtis;Banskobystricky kraj
Sula;58;30;51.72;30;30;61;34;55.73;34;34;Velky Krtis;Banskobystricky kraj
Trebusovce;156;74;47.43;74;73;157;61;38.85;61;61;Velky Krtis;Banskobystricky kraj
Velka Calomija;487;170;34.9;170;169;484;108;22.31;108;104;Velky Krtis;Banskobystricky kraj
Velka Ves nad Iplom;337;118;35.01;118;118;336;104;30.95;104;104;Velky Krtis;Banskobystricky kraj
Velke Straciny;134;71;52.98;71;70;139;64;46.04;64;63;Velky Krtis;Banskobystricky kraj
Velke Zlievce;369;118;31.97;118;116;371;113;30.45;113;110;Velky Krtis;Banskobystricky kraj
Velky Krtis;9478;3838;40.49;3835;3805;9433;3178;33.69;3178;3111;Velky Krtis;Banskobystricky kraj
Velky Lom;132;69;52.27;69;69;131;57;43.51;57;56;Velky Krtis;Banskobystricky kraj
Vieska;162;87;53.7;87;87;161;70;43.47;70;70;Velky Krtis;Banskobystricky kraj
Vinica;1556;459;29.49;459;457;1554;331;21.29;331;322;Velky Krtis;Banskobystricky kraj
Vrbovka;308;86;27.92;86;85;303;78;25.74;78;76;Velky Krtis;Banskobystricky kraj
Zahorce;548;270;49.27;270;269;542;232;42.8;232;221;Velky Krtis;Banskobystricky kraj
Zavada - Velky Krtis;386;182;47.15;182;181;380;144;37.89;144;140;Velky Krtis;Banskobystricky kraj
Zombor;107;40;37.38;40;40;106;31;29.24;31;30;Velky Krtis;Banskobystricky kraj
Zelovce;1011;392;38.77;392;391;1010;309;30.59;309;305;Velky Krtis;Banskobystricky kraj
Detva;11895;5624;47.28;5624;5598;11899;4684;39.36;4683;4572;Detva;Banskobystricky kraj
Detvianska Huta;571;271;47.46;271;270;573;200;34.9;200;190;Detva;Banskobystricky kraj
Dubravy;792;396;50;396;393;791;357;45.13;357;351;Detva;Banskobystricky kraj
Horny Tisovnik;150;82;54.66;82;82;157;78;49.68;78;77;Detva;Banskobystricky kraj
Hrinova;6161;2609;42.34;2609;2593;6167;2117;34.32;2116;2076;Detva;Banskobystricky kraj
Klokoc;430;218;50.69;218;215;428;149;34.81;149;147;Detva;Banskobystricky kraj
Korytarky;795;396;49.81;396;395;800;329;41.12;329;326;Detva;Banskobystricky kraj
Krivan;1429;828;57.94;828;820;1435;717;49.96;717;698;Detva;Banskobystricky kraj
Latky;502;278;55.37;278;274;474;217;45.78;217;214;Detva;Banskobystricky kraj
Podkrivan;475;235;49.47;235;233;468;183;39.1;183;174;Detva;Banskobystricky kraj
Slatinske Lazy;430;219;50.93;219;217;422;160;37.91;160;155;Detva;Banskobystricky kraj
Stara Huta;268;147;54.85;147;143;279;108;38.7;108;104;Detva;Banskobystricky kraj
Stozok;822;480;58.39;480;478;824;359;43.56;359;344;Detva;Banskobystricky kraj
Viglas;1314;733;55.78;733;729;1308;610;46.63;610;600;Detva;Banskobystricky kraj
Viglasska Huta - Kalinka;289;168;58.13;168;167;292;135;46.23;135;130;Detva;Banskobystricky kraj
Bzovik;832;433;52.04;433;429;846;341;40.3;341;326;Krupina;Banskobystricky kraj
Cerovo;450;214;47.55;214;209;454;151;33.25;151;143;Krupina;Banskobystricky kraj
Cabradsky Vrbovok;191;99;51.83;99;97;187;60;32.08;60;59;Krupina;Banskobystricky kraj
Cekovce;330;148;44.84;148;147;328;120;36.58;120;119;Krupina;Banskobystricky kraj
Devicie;258;159;61.62;159;159;259;146;56.37;146;145;Krupina;Banskobystricky kraj
Dolne Mladonice;106;67;63.2;67;67;107;59;55.14;59;57;Krupina;Banskobystricky kraj
Dolny Badin;208;126;60.57;126;124;210;104;49.52;104;103;Krupina;Banskobystricky kraj
Domaniky;178;72;40.44;72;72;179;56;31.28;56;56;Krupina;Banskobystricky kraj
Drazovce;103;51;49.51;51;51;108;55;50.92;55;55;Krupina;Banskobystricky kraj
Drienovo;90;66;73.33;66;65;97;56;57.73;56;51;Krupina;Banskobystricky kraj
Dudince;1538;1014;65.92;1014;1007;1517;860;56.69;860;845;Krupina;Banskobystricky kraj
Hontianske Moravce;642;294;45.79;294;293;644;247;38.35;247;238;Krupina;Banskobystricky kraj
Hontianske Nemce;1159;578;49.87;578;570;1150;434;37.73;434;420;Krupina;Banskobystricky kraj
Hontianske Tesare;707;270;38.18;270;267;705;221;31.34;221;215;Krupina;Banskobystricky kraj
Horne Mladonice;148;88;59.45;88;88;148;67;45.27;66;63;Krupina;Banskobystricky kraj
Horny Badin;155;85;54.83;85;85;154;62;40.25;62;59;Krupina;Banskobystricky kraj
Jalsovik;154;102;66.23;102;102;154;85;55.19;85;84;Krupina;Banskobystricky kraj
Kozi Vrbovok;122;77;63.11;77;76;126;49;38.88;49;49;Krupina;Banskobystricky kraj
Kralovce - Krnisov;131;75;57.25;75;74;128;68;53.12;68;65;Krupina;Banskobystricky kraj
Krupina;6153;3207;52.12;3201;3182;6135;2380;38.79;2379;2293;Krupina;Banskobystricky kraj
Lackov;85;51;60;51;51;88;50;56.81;50;50;Krupina;Banskobystricky kraj
Ladzany;236;150;63.55;150;149;233;102;43.77;102;91;Krupina;Banskobystricky kraj
Lisov;180;92;51.11;92;92;187;81;43.31;81;80;Krupina;Banskobystricky kraj
Litava;576;254;44.09;254;252;580;170;29.31;169;165;Krupina;Banskobystricky kraj
Medovarce;163;70;42.94;70;69;163;63;38.65;63;61;Krupina;Banskobystricky kraj
Rykyncice;253;154;60.86;154;154;268;146;54.47;146;146;Krupina;Banskobystricky kraj
Sebechleby;940;522;55.53;520;515;941;405;43.03;405;384;Krupina;Banskobystricky kraj
Selce;89;52;58.42;52;52;88;43;48.86;43;40;Krupina;Banskobystricky kraj
Senohrad;601;315;52.41;315;315;588;244;41.49;244;236;Krupina;Banskobystricky kraj
Sudince;58;28;48.27;28;28;60;27;45;27;27;Krupina;Banskobystricky kraj
Sudovce;151;70;46.35;70;68;154;49;31.81;49;49;Krupina;Banskobystricky kraj
Terany;471;233;49.46;233;229;470;203;43.19;203;195;Krupina;Banskobystricky kraj
Trpin;95;59;62.1;59;59;92;37;40.21;37;36;Krupina;Banskobystricky kraj
Unatin;145;92;63.44;92;92;144;74;51.38;74;70;Krupina;Banskobystricky kraj
Zemiansky Vrbovok;69;35;50.72;35;35;70;34;48.57;34;33;Krupina;Banskobystricky kraj
Zibritov;69;37;53.62;37;37;70;35;50;35;30;Krupina;Banskobystricky kraj
Babina;419;253;60.38;253;253;423;189;44.68;189;179;Zvolen;Banskobystricky kraj
Bacurov;131;82;62.59;82;82;130;69;53.07;69;68;Zvolen;Banskobystricky kraj
Breziny;301;137;45.51;137;136;299;116;38.79;116;114;Zvolen;Banskobystricky kraj
Budca;1089;543;49.86;543;543;1082;457;42.23;457;448;Zvolen;Banskobystricky kraj
Bzovska Lehotka;109;60;55.04;60;59;106;54;50.94;54;53;Zvolen;Banskobystricky kraj
Dobra Niva;1530;881;57.58;881;877;1505;726;48.23;726;713;Zvolen;Banskobystricky kraj
Dubove;231;129;55.84;129;127;237;105;44.3;105;101;Zvolen;Banskobystricky kraj
Hronska Breznica;217;104;47.92;104;104;218;86;39.44;86;86;Zvolen;Banskobystricky kraj
Kovacova - Zvolen;1315;824;62.66;824;820;1332;717;53.82;717;701;Zvolen;Banskobystricky kraj
Lest (vojensky obvod);27;5;18.51;5;5;27;8;29.62;8;8;Zvolen;Banskobystricky kraj
Lieskovec - Zvolen;1108;658;59.38;658;646;1099;582;52.95;582;564;Zvolen;Banskobystricky kraj
Lukavica - Zvolen;198;126;63.63;126;126;199;117;58.79;117;114;Zvolen;Banskobystricky kraj
Michalkova;37;22;59.45;22;22;35;19;54.28;19;18;Zvolen;Banskobystricky kraj
Ocova;2093;1066;50.93;1065;1062;2091;897;42.89;897;878;Zvolen;Banskobystricky kraj
Ostra Luka;259;141;54.44;141;141;253;101;39.92;101;99;Zvolen;Banskobystricky kraj
Pliesovce;1890;1012;53.54;1012;1004;1883;815;43.28;815;797;Zvolen;Banskobystricky kraj
Podzamcok;412;256;62.13;256;255;411;219;53.28;219;214;Zvolen;Banskobystricky kraj
Sasa;751;374;49.8;374;370;756;313;41.4;313;311;Zvolen;Banskobystricky kraj
Sielnica;1124;529;47.06;529;526;1141;458;40.14;458;446;Zvolen;Banskobystricky kraj
Sliac;4171;2529;60.63;2528;2515;4138;2256;54.51;2256;2209;Zvolen;Banskobystricky kraj
Trnie;294;175;59.52;175;174;291;139;47.76;138;131;Zvolen;Banskobystricky kraj
Turova;352;228;64.77;228;226;354;209;59.03;209;204;Zvolen;Banskobystricky kraj
Velka Luka;561;354;63.1;354;353;565;302;53.45;302;299;Zvolen;Banskobystricky kraj
Zvolen;34275;17330;50.56;17327;17227;34246;15101;44.09;15099;14806;Zvolen;Banskobystricky kraj
Zvolenska Slatina;2279;1204;52.83;1204;1197;2275;1011;44.43;1011;990;Zvolen;Banskobystricky kraj
Zelezna Breznica;445;248;55.73;248;248;448;219;48.88;219;211;Zvolen;Banskobystricky kraj
Badan;140;71;50.71;71;69;146;66;45.2;66;62;Banska Stiavnica;Banskobystricky kraj
Banska Bela;967;480;49.63;480;473;970;407;41.95;407;395;Banska Stiavnica;Banskobystricky kraj
Banska Stiavnica;8176;4115;50.33;4115;4098;8195;3506;42.78;3504;3430;Banska Stiavnica;Banskobystricky kraj
Bansky Studenec;366;175;47.81;175;175;371;147;39.62;147;145;Banska Stiavnica;Banskobystricky kraj
Beluj;111;53;47.74;53;53;120;59;49.16;59;55;Banska Stiavnica;Banskobystricky kraj
Dekys;168;99;58.92;99;99;174;90;51.72;90;89;Banska Stiavnica;Banskobystricky kraj
Ilija;286;155;54.19;155;154;294;145;49.31;145;142;Banska Stiavnica;Banskobystricky kraj
Kozelnik;139;68;48.92;68;68;137;51;37.22;51;49;Banska Stiavnica;Banskobystricky kraj
Mociar;121;60;49.58;60;60;120;52;43.33;52;51;Banska Stiavnica;Banskobystricky kraj
Pocuvadlo;91;54;59.34;54;54;92;50;54.34;50;49;Banska Stiavnica;Banskobystricky kraj
Podhorie;300;183;61;183;181;281;129;45.9;129;126;Banska Stiavnica;Banskobystricky kraj
Prencov;535;262;48.97;262;260;534;217;40.63;217;216;Banska Stiavnica;Banskobystricky kraj
Svaty Anton;949;489;51.52;489;486;955;380;39.79;380;374;Banska Stiavnica;Banskobystricky kraj
Stiavnicke Bane;745;430;57.71;430;428;746;341;45.71;341;335;Banska Stiavnica;Banskobystricky kraj
Vysoka - Banska Stiavnica;120;68;56.66;68;68;119;55;46.21;55;54;Banska Stiavnica;Banskobystricky kraj
Brehy;888;454;51.12;453;447;890;367;41.23;367;361;Zarnovica;Banskobystricky kraj
Hodrusa - Hamre;1813;923;50.91;921;915;1862;785;42.15;785;771;Zarnovica;Banskobystricky kraj
Horne Hamre;531;310;58.38;310;308;549;249;45.35;249;235;Zarnovica;Banskobystricky kraj
Hrabicov;474;226;47.67;226;226;477;146;30.6;146;141;Zarnovica;Banskobystricky kraj
Hronsky Benadik;968;506;52.27;506;504;979;440;44.94;440;433;Zarnovica;Banskobystricky kraj
Klak;176;100;56.81;100;98;176;82;46.59;82;79;Zarnovica;Banskobystricky kraj
Mala Lehota;738;369;50;369;360;769;292;37.97;292;280;Zarnovica;Banskobystricky kraj
Nova Bana;5835;3026;51.85;3020;2995;5838;2501;42.84;2501;2438;Zarnovica;Banskobystricky kraj
Orovnica;464;230;49.56;230;230;463;163;35.2;163;159;Zarnovica;Banskobystricky kraj
Ostry Grun;447;247;55.25;247;247;444;179;40.31;179;173;Zarnovica;Banskobystricky kraj
Pila;94;37;39.36;37;37;96;28;29.16;28;27;Zarnovica;Banskobystricky kraj
Rudno nad Hronom;432;242;56.01;242;241;426;205;48.12;205;193;Zarnovica;Banskobystricky kraj
Tekovska Breznica;1022;582;56.94;582;579;1018;470;46.16;470;455;Zarnovica;Banskobystricky kraj
Velka Lehota;924;475;51.4;475;471;919;363;39.49;363;348;Zarnovica;Banskobystricky kraj
Velke Pole;364;141;38.73;141;141;368;133;36.14;133;133;Zarnovica;Banskobystricky kraj
Voznica;515;267;51.84;267;267;507;218;42.99;218;212;Zarnovica;Banskobystricky kraj
Zarnovica;4914;2336;47.53;2336;2319;4874;1907;39.12;1907;1853;Zarnovica;Banskobystricky kraj
Zupkov;709;327;46.12;325;320;710;226;31.83;226;218;Zarnovica;Banskobystricky kraj
Bartosova Lehotka;294;169;57.48;169;169;302;135;44.7;135;133;Ziar nad Hronom;Banskobystricky kraj
Bzenica;521;276;52.97;276;276;525;213;40.57;213;211;Ziar nad Hronom;Banskobystricky kraj
Dolna Trnavka;271;196;72.32;196;196;272;146;53.67;146;145;Ziar nad Hronom;Banskobystricky kraj
Dolna Ves;175;88;50.28;88;86;178;70;39.32;70;67;Ziar nad Hronom;Banskobystricky kraj
Dolna Zdana;703;366;52.06;366;363;702;284;40.45;284;268;Ziar nad Hronom;Banskobystricky kraj
Hlinik nad Hronom;2291;1232;53.77;1232;1221;2295;989;43.09;989;967;Ziar nad Hronom;Banskobystricky kraj
Horna Ves;562;318;56.58;318;317;555;263;47.38;263;256;Ziar nad Hronom;Banskobystricky kraj
Horna Zdana;440;222;50.45;222;222;436;155;35.55;155;155;Ziar nad Hronom;Banskobystricky kraj
Hronska Dubrava;335;178;53.13;178;174;339;149;43.95;149;145;Ziar nad Hronom;Banskobystricky kraj
Ihrac;439;210;47.83;210;209;430;175;40.69;175;174;Ziar nad Hronom;Banskobystricky kraj
Janova Lehota;784;404;51.53;402;398;782;356;45.52;356;343;Ziar nad Hronom;Banskobystricky kraj
Jastraba;457;240;52.51;240;240;462;183;39.61;183;181;Ziar nad Hronom;Banskobystricky kraj
Kopernica;372;129;34.67;129;128;369;95;25.74;95;93;Ziar nad Hronom;Banskobystricky kraj
Kosorin;384;204;53.12;204;203;386;139;36.01;139;136;Ziar nad Hronom;Banskobystricky kraj
Krahule;253;145;57.31;145;144;247;149;60.32;149;149;Ziar nad Hronom;Banskobystricky kraj
Kremnica;4284;2293;53.52;2288;2277;4197;1985;47.29;1984;1946;Ziar nad Hronom;Banskobystricky kraj
Kremnicke Bane;203;110;54.18;110;107;205;81;39.51;81;74;Ziar nad Hronom;Banskobystricky kraj
